ABCマート,ABCマート,ABCマート,カスタム名詞
日本航空電子工業,日本航空電子工業,ニホンコウクウデンシコウギョウ,カスタム名詞
日本製粉,日本製粉,ニッポンセイフン,カスタム名詞
日本製紙グループ本社,日本製紙グループ本社,ニッポンセイシグループホンシャ,カスタム名詞
日本製鋼所,日本製鋼所,ニホンセイコウショ,カスタム名詞
日本触媒,日本触媒,ニホンショクバイ,カスタム名詞
日本証券金融,日本証券金融,ニホンショウケンキンユウ,カスタム名詞
日本調剤,日本調剤,ニッポンチョウザイ,カスタム名詞
日本車輌製造,日本車輌製造,ニホンシャリョウセイゾウ,カスタム名詞
日本軽金属,日本軽金属,ニホンケイキンゾク,カスタム名詞
日本輸送機,日本輸送機,ニッポンユソウキ,カスタム名詞
日本農薬,日本農薬,ニホンノウヤク,カスタム名詞
日本通運,日本通運,ニッポンツウウン,カスタム名詞
日本道路,日本道路,ニッポンドウロカブシキガイシャ,カスタム名詞
日本郵船,日本郵船,ニッポンユウセン,カスタム名詞
日本配合飼料,日本配合飼料,ニッポンハイゴウシリョウ,カスタム名詞
日本金属,日本金属,ニッポンキンゾク,カスタム名詞
日本金属工業,日本金属工業,ニッポンキンゾクコウギョウ,カスタム名詞
日本金銭機械,日本金銭機械,ニホンキンセンキカイ,カスタム名詞
日本電信電話,日本電信電話,ニッポンデンシンデンワ,カスタム名詞
日本電子,日本電子,ニホンデンシ,カスタム名詞
日本電子材料,日本電子材料,ニホンデンシザイリョウ,カスタム名詞
日本電工,日本電工,ニッポンデンコウ,カスタム名詞
日本電気,日本電気,ニッポンデンキ,カスタム名詞
日本電気硝子,日本電気硝子,ニッポンデンキガラス,カスタム名詞
日本電波工業,日本電波工業,ニホンデンパコウギョウ,カスタム名詞
日本電産,日本電産,ニホンデンサン,カスタム名詞
日本電産コパル,日本電産コパル,ニホンデンサンコパル,カスタム名詞
日本電産サンキョー,日本電産サンキョー,ニホンデンサンサンキョー,カスタム名詞
日本電産トーソク,日本電産トーソク,ニホンデンサントーソク,カスタム名詞
日本電設工業,日本電設工業,ニッポンデンセツコウギョウ,カスタム名詞
日本電話施設,日本電話施設,ニホンデンワシセツ,カスタム名詞
日本駐車場開発,日本駐車場開発,ニッポンチュウシャジョウカイハツ,カスタム名詞
日本高周波鋼業,日本高周波鋼業,ニッポンコウシュウハコウギョウ,カスタム名詞
日東富士製粉,日東富士製粉,ニットウフジセイフン,カスタム名詞
日東工業,日東工業,ニットウコウギョウ,カスタム名詞
日東精工,日東精工,ニットウセイコウ,カスタム名詞
日東紡績,日東紡績,ニットウボウセキ,カスタム名詞
日東製網,日東製網,ニットウセイモウ,カスタム名詞
日東電工,日東電工,ニットウデンコウ,カスタム名詞
日機装,日機装,ニッキソウ,カスタム名詞
日水製薬,日水製薬,ニッスイセイヤク,カスタム名詞
日油,日油,ニチユ,カスタム名詞
日清オイリオグループ,日清オイリオグループ,ニッシンオイリオグループ,カスタム名詞
日清紡ホールディングス,日清紡ホールディングス,ニッシンボウホールディングス,カスタム名詞
日清製粉グループ本社,日清製粉グループ本社,ニッシンセイフングループホンシャ,カスタム名詞
日清食品ホールディングス,日清食品ホールディングス,ニッシンショクヒンホールディングス,カスタム名詞
日特建設,日特建設,ニットクケンセツ,カスタム名詞
日産化学工業,日産化学工業,ニッサンカガクコウギョウ,カスタム名詞
日産東京販売ホールディングス,日産東京販売ホールディングス,ニッサントウキョウハンバイホールディングス,カスタム名詞
日産自動車,日産自動車,ニッサンジドウシャ,カスタム名詞
日産車体,日産車体,ニッサンシャタイ,カスタム名詞
日神不動産,日神不動産,ニッシンフドウサン,カスタム名詞
日立キャピタル,日立キャピタル,ヒタチキャピタル,カスタム名詞
日立ツール,日立ツール,ヒタチツール,カスタム名詞
日立ハイテクノロジーズ,日立ハイテクノロジーズ,ヒタチハイテクノロジーズ,カスタム名詞
日立メディコ,日立メディコ,ヒタチメディコ,カスタム名詞
日立化成工業,日立化成工業,ヒタチカセイコウギョウ,カスタム名詞
日立国際電気,日立国際電気,ヒタチコクサイデンキ,カスタム名詞
日立工機,日立工機,ヒタチコウキ,カスタム名詞
日立建機,日立建機,ヒタチケンキ,カスタム名詞
日立物流,日立物流,ヒタチブツリュウ,カスタム名詞
日立製作所,日立製作所,ヒタチセイサクショ,カスタム名詞
日立造船,日立造船,ヒタチゾウセン,カスタム名詞
日立金属,日立金属,ヒタチキンゾク,カスタム名詞
日立電線,日立電線,ヒタチデンセン,カスタム名詞
日精樹脂工業,日精樹脂工業,ニッセイジュシコウギョウ,カスタム名詞
日置電機,日置電機,ヒオキデンキ,カスタム名詞
日野自動車,日野自動車,ヒノジドウシャ,カスタム名詞
日鉄鉱業,日鉄鉱業,ニッテツコウギョウ,カスタム名詞
日鐵商事,日鐵商事,ニッテツショウジ,カスタム名詞
日阪製作所,日阪製作所,ヒサカセイサクショ,カスタム名詞
旭テック,旭テック,アサヒテック,カスタム名詞
旭化成,旭化成,アサヒカセイ,カスタム名詞
旭有機材工業,旭有機材工業,アサヒユウキザイコウギョウ,カスタム名詞
旭硝子,旭硝子,アサヒガラス,カスタム名詞
明光ネットワークジャパン,明光ネットワークジャパン,メイコウネットワークジャパン,カスタム名詞
明和地所,明和地所,メイワジショ,カスタム名詞
明和産業,明和産業,メイワサンギョウ,カスタム名詞
明治ホールディングス,明治ホールディングス,メイジホールディングス,カスタム名詞
明治海運,明治海運,メイジカイウン,カスタム名詞
明電舎,明電舎,メイデンシャ,カスタム名詞
星光PMC,星光PMC,セイコウピーエムシー,カスタム名詞
昭光通商,昭光通商,ショウコウツウショウ,カスタム名詞
昭和シェル石油,昭和シェル石油,ショウワシェルセキユ,カスタム名詞
昭和産業,昭和産業,ショウワサンギョウ,カスタム名詞
昭和電工,昭和電工,ショウワデンコウ,カスタム名詞
昭和電線ホールディングス,昭和電線ホールディングス,ショウワデンセンホールディングス,カスタム名詞
昭文社,昭文社,ショウブンシャ,カスタム名詞
昭栄,昭栄,ショウエイ,カスタム名詞
曙ブレーキ工業,曙ブレーキ工業,アケボノブレーキコウギョウ,カスタム名詞
月島機械,月島機械,ツキシマキカイ,カスタム名詞
有沢製作所,有沢製作所,アリサワセイサクショ,カスタム名詞
朝日ネット,朝日ネット,アサヒネット,カスタム名詞
朝日工業社,朝日工業社,アサヒコウギョウシャ,カスタム名詞
木曽路,木曽路,キソジ,カスタム名詞
木村化工機,木村化工機,キムラカコウキ,カスタム名詞
本田技研工業,本田技研工業,ホンダギケンコウギョウ,カスタム名詞
村田製作所,村田製作所,ムラタセイサクショ,カスタム名詞
東ソー,東ソー,トウソー,カスタム名詞
東プレ,東プレ,トウプレ,カスタム名詞
東リ,東リ,トウリ,カスタム名詞
東レ,東レ,トウレ,カスタム名詞
東亜建設工業,東亜建設工業,トウアケンセツコウギョウ,カスタム名詞
東亜道路工業,東亜道路工業,トウアドウロコウギョウ,カスタム名詞
東亞合成,東亞合成,トウアゴウセイ,カスタム名詞
東京エレクトロン,東京エレクトロン,トウキョウエレクトロン,カスタム名詞
東京エレクトロンデバイス,東京エレクトロンデバイス,トウキョウエレクトロンデバイス,カスタム名詞
東京センチュリーリース,東京センチュリーリース,トウキョウセンチュリーリース,カスタム名詞
東京テアトル,東京テアトル,トウキョウテアトル,カスタム名詞
東京デリカ,東京デリカ,トウキョウデリカ,カスタム名詞
東京ドーム,東京ドーム,トウキョウドーム,カスタム名詞
東京個別指導学院,東京個別指導学院,トウキョウコベツシドウガクイン,カスタム名詞
東京建物,東京建物,トウキョウタテモノ,カスタム名詞
東京建物不動産販売,東京建物不動産販売,トウキョウタテモノフドウサンハンバイ,カスタム名詞
東京応化工業,東京応化工業,トウキョウオウカコウギョウ,カスタム名詞
東京急行電鉄,東京急行電鉄,トウキョウキュウコウデンテツ,カスタム名詞
東京放送ホールディングス,東京放送ホールディングス,トウキョウホウソウホールディングス,カスタム名詞
東京楽天地,東京楽天地,トウキョウラクテンチ,カスタム名詞
東京機械製作所,東京機械製作所,トウキョウキカイセイサクショ,カスタム名詞
東京海上ホールディングス,東京海上ホールディングス,トウキョウカイジョウホールディングス,カスタム名詞
東京特殊電線,東京特殊電線,トウキョウトクシュデンセン,カスタム名詞
東京瓦斯,東京瓦斯,トウキョウガス,カスタム名詞
東京窯業,東京窯業,トウキョウヨウギョウ,カスタム名詞
東京精密,東京精密,トウキョウセイミツ,カスタム名詞
東京製綱,東京製綱,トウキョウセイコウ,カスタム名詞
東京製鐵,東京製鐵,トウキョウセイテツ,カスタム名詞
東京計器,東京計器,トウキョウケイキ,カスタム名詞
東京都民銀行,東京都民銀行,トウキョウトミンギンコウ,カスタム名詞
東京都競馬,東京都競馬,トウキョウトケイバ,カスタム名詞
東京鐵鋼,東京鐵鋼,トウキョウテッコウ,カスタム名詞
東京電力,東京電力,トウキョウデンリョク,カスタム名詞
東京電波,東京電波,トウキョウデンパカブシキカイシャ,カスタム名詞
東北銀行,東北銀行,トウホクギンコウ,カスタム名詞
東北電力,東北電力,トウホクデンリョク,カスタム名詞
東和薬品,東和薬品,トウワヤクヒン,カスタム名詞
東和銀行,東和銀行,トウワギンコウ,カスタム名詞
東天紅,東天紅,トウテンコウ,カスタム名詞
東宝,東宝,トウホウ,カスタム名詞
東宝不動産,東宝不動産,トウホウフドウサン,カスタム名詞
東建コーポレーション,東建コーポレーション,トウケンコーポレーション,カスタム名詞
東急コミュニティー,東急コミュニティー,トウキュウコミュニティー,カスタム名詞
東急リバブル,東急リバブル,トウキュウリバブル,カスタム名詞
東急不動産,東急不動産,トウキュウフドウサン,カスタム名詞
東急建設,東急建設,トウキュウケンセツ,カスタム名詞
東日本旅客鉄道,東日本旅客鉄道,ヒガシニホンリョカクテツドウ,カスタム名詞
東日本銀行,東日本銀行,ヒガシニッポンギンコウ,カスタム名詞
東映,東映,トウエイ,カスタム名詞
東栄住宅,東栄住宅,トウエイジュウタク,カスタム名詞
東武ストア,東武ストア,トウブストア,カスタム名詞
東武鉄道,東武鉄道,トウブテツドウ,カスタム名詞
東洋インキSCホールディングス,東洋インキSCホールディングス,トウヨウインキエスシーホールディングス,カスタム名詞
東洋エンジニアリング,東洋エンジニアリング,トウヨウエンジニアリング,カスタム名詞
東洋ゴム工業,東洋ゴム工業,トウヨウゴムコウギョウ,カスタム名詞
東洋シヤッター,東洋シヤッター,トウヨウシヤッター,カスタム名詞
東洋埠頭,東洋埠頭,トウヨウフトウ,カスタム名詞
東洋建設,東洋建設,トウヨウケンセツ,カスタム名詞
東洋水産,東洋水産,トウヨウスイサン,カスタム名詞
東洋炭素,東洋炭素,トウヨウタンソ,カスタム名詞
東洋精糖,東洋精糖,トウヨウセイトウ,カスタム名詞
東洋紡績,東洋紡績,トウヨウボウセキ,カスタム名詞
東洋製罐,東洋製罐,トウヨウセイカン,カスタム名詞
東洋証券,東洋証券,トウヨウショウケン,カスタム名詞
東洋鋼鈑,東洋鋼鈑,トウヨウコウハン,カスタム名詞
東洋電機製造,東洋電機製造,トウヨウデンキセイゾウ,カスタム名詞
東海カーボン,東海カーボン,トウカイカーボン,カスタム名詞
東海ゴム工業,東海ゴム工業,トウカイゴムコウギョウ,カスタム名詞
東海旅客鉄道,東海旅客鉄道,トウカイリョカクテツドウ,カスタム名詞
東海東京フィナンシャル・ホールディングス,東海東京フィナンシャル・ホールディングス,トウカイトウキョウフィナンシャル・ホールディングス,カスタム名詞
東海東京証券,東海東京証券,トウカイトウキョウショウケン,カスタム名詞
東海染工,東海染工,トウカイセンコウ,カスタム名詞
東海理化電機製作所,東海理化電機製作所,トウカイリカデンキセイサクショ,カスタム名詞
東海運,東海運,トウカイウン,カスタム名詞
東燃ゼネラル石油,東燃ゼネラル石油,トウネンゼネラルセキユ,カスタム名詞
東芝,東芝,トウシバ,カスタム名詞
東芝テック,東芝テック,トウシバテック,カスタム名詞
東芝機械,東芝機械,トウシバキカイ,カスタム名詞
東計電算,東計電算,トウケイデンサン,カスタム名詞
東邦チタニウム,東邦チタニウム,トウホウチタニウム,カスタム名詞
東邦ホールディングス,東邦ホールディングス,トウホウホールディングス,カスタム名詞
東邦亜鉛,東邦亜鉛,トウホウアエン,カスタム名詞
東邦瓦斯,東邦瓦斯,トウホウガス,カスタム名詞
東邦銀行,東邦銀行,トウホウギンコウ,カスタム名詞
東鉄工業,東鉄工業,トウテツコウギョウ,カスタム名詞
東陽テクニカ,東陽テクニカ,トウヨウテクニカ,カスタム名詞
東陽倉庫,東陽倉庫,トウヨウソウコ,カスタム名詞
松井建設,松井建設,マツイケンセツ,カスタム名詞
松屋,松屋,マツヤ,カスタム名詞
松屋フーズ,松屋フーズ,マツヤフーズ,カスタム名詞
松竹,松竹,ショウチク,カスタム名詞
松風,松風,ショウフウ,カスタム名詞
林兼産業,林兼産業,ハヤシカネサンギョウ,カスタム名詞
栗本鐵工所,栗本鐵工所,クリモトテッコウショ,カスタム名詞
栗田工業,栗田工業,クリタコウギョウ,カスタム名詞
森永乳業,森永乳業,モリナガニュウギョウ,カスタム名詞
森永製菓,森永製菓,モリナガセイカ,カスタム名詞
森精機製作所,森精機製作所,モリセイキセイサクショ,カスタム名詞
植木組,植木組,ウエキグミ,カスタム名詞
椿本チエイン,椿本チエイン,ツバキモトチエイン,カスタム名詞
椿本興業,椿本興業,ツバキモトコウギョウ,カスタム名詞
極東証券,極東証券,キョクトウショウケン,カスタム名詞
極東開発工業,極東開発工業,キョクトウカイハツコウギョウ,カスタム名詞
極洋,極洋,キョクヨウ,カスタム名詞
横河電機,横河電機,ヨコガワデンキ,カスタム名詞
横浜ゴム,横浜ゴム,ヨコハマゴム,カスタム名詞
横浜冷凍,横浜冷凍,ヨコハマレイトウ,カスタム名詞
横浜銀行,横浜銀行,ヨコハマギンコウ,カスタム名詞
武田薬品工業,武田薬品工業,タケダヤクヒンコウギョウ,カスタム名詞
武蔵精密工業,武蔵精密工業,ムサシセイミツコウギョウ,カスタム名詞
武蔵野銀行,武蔵野銀行,ムサシノギンコウ,カスタム名詞
水戸証券,水戸証券,ミトショウケン,カスタム名詞
永大産業,永大産業,エイダイサンギョウ,カスタム名詞
永谷園,永谷園,ナガタニエン,カスタム名詞
江守商事,江守商事,エモリショウジ,カスタム名詞
江崎グリコ,江崎グリコ,エザキグリコ,カスタム名詞
池上通信機,池上通信機,イケガミツウシンキ,カスタム名詞
池田泉州ホールディングス,池田泉州ホールディングス,イケダセンシュウホールディングス,カスタム名詞
沖縄銀行,沖縄銀行,オキナワギンコウ,カスタム名詞
沖縄電力,沖縄電力,オキナワデンリョク,カスタム名詞
沖電気工業,沖電気工業,オキデンキコウギョウ,カスタム名詞
沖電線,沖電線,オキデンセン,カスタム名詞
沢井製薬,沢井製薬,サワイセイヤク,カスタム名詞
河合楽器製作所,河合楽器製作所,カワイガッキセイサクショ,カスタム名詞
河西工業,河西工業,カサイコウギョウ,カスタム名詞
油研工業,油研工業,ユケンコウギョウ,カスタム名詞
津田駒工業,津田駒工業,ツダコマコウギョウ,カスタム名詞
浜松ホトニクス,浜松ホトニクス,ハママツホトニクス,カスタム名詞
淀川製鋼所,淀川製鋼所,ヨドガワセイコウショ,カスタム名詞
淺沼組,淺沼組,アサヌマグミ,カスタム名詞
清水建設,清水建設,シミズケンセツ,カスタム名詞
清水銀行,清水銀行,シミズギンコウ,カスタム名詞
滋賀銀行,滋賀銀行,シガギンコウ,カスタム名詞
澁澤倉庫,澁澤倉庫,シブサワソウコ,カスタム名詞
澁谷工業,澁谷工業,シブヤコウギョウ,カスタム名詞
澤藤電機,澤藤電機,サワフジデンキ,カスタム名詞
焼津水産化学工業,焼津水産化学工業,ヤイヅスイサンカガクコウギョウ,カスタム名詞
熊谷組,熊谷組,クマガイグミ,カスタム名詞
燦ホールディングス,燦ホールディングス,サンホールディングス,カスタム名詞
片倉チッカリン,片倉チッカリン,カタクラチッカリン,カスタム名詞
片倉工業,片倉工業,カタクラコウギョウ,カスタム名詞
牧野フライス製作所,牧野フライス製作所,マキノフライスセイサクショ,カスタム名詞
物語コーポレーション,物語コーポレーション,モノガタリコーポレーション,カスタム名詞
特種東海製紙,特種東海製紙,トクシュトウカイセイシ,カスタム名詞
王子製紙,王子製紙,オウジセイシ,カスタム名詞
理想科学工業,理想科学工業,リソウカガクコウギョウ,カスタム名詞
理研計器,理研計器,リケンケイキ,カスタム名詞
琉球銀行,琉球銀行,リュウキュウギンコウ,カスタム名詞
生化学工業,生化学工業,セイカガクコウギョウ,カスタム名詞
田中商事,田中商事,タナカショウジ,カスタム名詞
田谷,田谷,タヤ,カスタム名詞
田辺三菱製薬,田辺三菱製薬,タナベミツビシセイヤク,カスタム名詞
白洋舎,白洋舎,ハクヨウシャ,カスタム名詞
白銅,白銅,ハクドウ,カスタム名詞
百五銀行,百五銀行,ヒャクゴギンコウ,カスタム名詞
百十四銀行,百十四銀行,ヒャクジュウシギンコウ,カスタム名詞
相鉄ホールディングス,相鉄ホールディングス,ソウテツホールディングス,カスタム名詞
矢作建設工業,矢作建設工業,ヤハギケンセツコウギョウ,カスタム名詞
石原産業,石原産業,イシハラサンギョウ,カスタム名詞
石塚硝子,石塚硝子,イシヅカガラス,カスタム名詞
石川製作所,石川製作所,イシカワセイサクショ,カスタム名詞
石油資源開発,石油資源開発,セキユシゲンカイハツ,カスタム名詞
神奈川中央交通,神奈川中央交通,カナガワチュウオウコウツウ,カスタム名詞
神戸製鋼所,神戸製鋼所,コウベセイコウジョ,カスタム名詞
神栄,神栄,シンエイ,カスタム名詞
神鋼商事,神鋼商事,シンコウショウジ,カスタム名詞
福井コンピュータ,福井コンピュータ,フクイコンピュータ,カスタム名詞
福山通運,福山通運,フクヤマツウウン,カスタム名詞
福島銀行,福島銀行,フクシマギンコウ,カスタム名詞
福田組,福田組,フクダグミ,カスタム名詞
秀英予備校,秀英予備校,シュウエイヨビコウ,カスタム名詞
秋田銀行,秋田銀行,アキタギンコウ,カスタム名詞
科研製薬,科研製薬,カケンセイヤク,カスタム名詞
稲葉製作所,稲葉製作所,イナバセイサクショ,カスタム名詞
積水ハウス,積水ハウス,セキスイハウス,カスタム名詞
積水化学工業,積水化学工業,セキスイカガクコウギョウ,カスタム名詞
積水化成品工業,積水化成品工業,セキスイカセイヒンコウギョウ,カスタム名詞
積水樹脂,積水樹脂,セキスイジュシ,カスタム名詞
立花エレテック,立花エレテック,タチバナエレテック,カスタム名詞
第一三共,第一三共,ダイイチサンキョウ,カスタム名詞
第一中央汽船,第一中央汽船,ダイイチチュウオウキセン,カスタム名詞
第一屋製パン,第一屋製パン,ダイイチヤセイパン,カスタム名詞
第一工業製薬,第一工業製薬,ダイイチコウギョウセイヤク,カスタム名詞
第一生命保険,第一生命保険,ダイイチセイメイホケン,カスタム名詞
第一精工,第一精工,ダイイチセイコウ,カスタム名詞
第三銀行,第三銀行,ダイサンギンコウ,カスタム名詞
第四銀行,第四銀行,ダイシギンコウ,カスタム名詞
筑波銀行,筑波銀行,ツクバギンコウ,カスタム名詞
米久,米久,ヨネキュウ,カスタム名詞
紀陽ホールディングス,紀陽ホールディングス,キノヨウホールディングス,カスタム名詞
綜合警備保障,綜合警備保障,ソウゴウケイビホショウ,カスタム名詞
総合メディカル,総合メディカル,ソウゴウメディカル,カスタム名詞
群栄化学工業,群栄化学工業,グンエイカガクコウギョウ,カスタム名詞
群馬銀行,群馬銀行,グンマギンコウ,カスタム名詞
肥後銀行,肥後銀行,ヒゴギンコウ,カスタム名詞
能美防災,能美防災,ノウミボウサイ,カスタム名詞
興銀リース,興銀リース,コウギンリース,カスタム名詞
船井総合研究所,船井総合研究所,フナイソウゴウケンキュウショ,カスタム名詞
船井電機,船井電機,フナイデンキ,カスタム名詞
良品計画,良品計画,リョウヒンケイカク,カスタム名詞
芙蓉総合リース,芙蓉総合リース,フヨウソウゴウリース,カスタム名詞
芝浦メカトロニクス,芝浦メカトロニクス,シバウラメカトロニクス,カスタム名詞
芦森工業,芦森工業,アシモリコウギョウ,カスタム名詞
花王,花王,カオウ,カスタム名詞
若築建設,若築建設,ワカチクケンセツ,カスタム名詞
荏原実業,荏原実業,エバラジツギョウ,カスタム名詞
荏原製作所,荏原製作所,エバラセイサクショ,カスタム名詞
荒川化学工業,荒川化学工業,アラカワカガクコウギョウ,カスタム名詞
葵プロモーション,葵プロモーション,アオイプロモーション,カスタム名詞
藤倉ゴム工業,藤倉ゴム工業,フジクラ・ゴム・コウギョウ,カスタム名詞
藤倉化成,藤倉化成,フジクラ・カセイ,カスタム名詞
藤森工業,藤森工業,フジモリコウギョウ,カスタム名詞
藤田観光,藤田観光,フジタカンコウ,カスタム名詞
蛇の目ミシン工業,蛇の目ミシン工業,ジャノメミシンコウギョウ,カスタム名詞
蝶理,蝶理,チョウリ,カスタム名詞
西日本シティ銀行,西日本シティ銀行,ニシニホンシティギンコウ,カスタム名詞
西日本旅客鉄道,西日本旅客鉄道,ニシニホンリョカクテツドウ,カスタム名詞
西日本鉄道,西日本鉄道,ニシニホンテツドウ,カスタム名詞
西松屋,西松屋,ニシマツヤ,カスタム名詞
西松建設,西松建設,ニシマツケンセツ,カスタム名詞
西華産業,西華産業,セイカサンギョウカブシキガイシャ,カスタム名詞
西部ガス,西部ガス,サイブガス,カスタム名詞
西部電気工業,西部電気工業,セイブデンキコウギョウ,カスタム名詞
角川グループホールディングス,角川グループホールディングス,カドカワグループホールディングス,カスタム名詞
豊和工業,豊和工業,ホウワコウギョウ,カスタム名詞
豊田合成,豊田合成,トヨダゴウセイ,カスタム名詞
豊田自動織機,豊田自動織機,トヨタジドウショッキ,カスタム名詞
豊田通商,豊田通商,トヨタツウショウ,カスタム名詞
資生堂,資生堂,シセイドウ,カスタム名詞
近畿日本ツーリスト,近畿日本ツーリスト,キンキニッポンツーリスト,カスタム名詞
近畿日本鉄道,近畿日本鉄道,キンキニッポンテツドウ,カスタム名詞
近畿車輛,近畿車輛,キンキシャリョウ,カスタム名詞
近鉄エクスプレス,近鉄エクスプレス,キンテツエクスプレス,カスタム名詞
進和,進和,シンワ,カスタム名詞
進学会,進学会,シンガクカイ,カスタム名詞
郵船ロジスティクス,郵船ロジスティクス,ユウセンロジスティクス,カスタム名詞
酉島製作所,酉島製作所,トリシマセイサクショ,カスタム名詞
酒井重工業,酒井重工業,サカイジュウコウギョウ,カスタム名詞
野村ホールディングス,野村ホールディングス,ノムラホールディングス,カスタム名詞
野村不動産ホールディングス,野村不動産ホールディングス,ノムラフドウサンホールディングス,カスタム名詞
野村総合研究所,野村総合研究所,ノムラソウゴウケンキュウショ,カスタム名詞
鉄建建設,鉄建建設,テッケンケンセツ,カスタム名詞
長府製作所,長府製作所,チョウフセイサクショ,カスタム名詞
長瀬産業,長瀬産業,ナガセサンギョウ,カスタム名詞
長谷川香料,長谷川香料,ハセガワコウリョウ,カスタム名詞
長谷工コーポレーション,長谷工コーポレーション,ハセコウコーポレーション,カスタム名詞
長野計器,長野計器,ナガノケイキ,カスタム名詞
長野銀行,長野銀行,ナガノギンコウ,カスタム名詞
間組,間組,ハザマグミ,カスタム名詞
関東天然瓦斯開発,関東天然瓦斯開発,カントウテンネンガスカイハツ,カスタム名詞
関西アーバン銀行,関西アーバン銀行,カンサイアーバンギンコウ,カスタム名詞
関西ペイント,関西ペイント,カンサイペイント,カスタム名詞
関西電力,関西電力,カンサイデンリョク,カスタム名詞
関電工,関電工,カンデンコウ,カスタム名詞
阪和興業,阪和興業,ハンワコウギョウ,カスタム名詞
阪急阪神ホールディングス,阪急阪神ホールディングス,ハンキュウハンシンホールディングス,カスタム名詞
阿波銀行,阿波銀行,アワギンコウ,カスタム名詞
雪印メグミルク,雪印メグミルク,ユキジルシメグミルク,カスタム名詞
電気化学工業,電気化学工業,デンキカガクコウギョウ,カスタム名詞
電源開発,電源開発,デンゲンカイハツ,カスタム名詞
電算システム,電算システム,デンサンシステム,カスタム名詞
電通,電通,デンツウ,カスタム名詞
電通国際情報サービス,電通国際情報サービス,デンツウコクサイジョウホウサービス,カスタム名詞
青山商事,青山商事,アオヤマショウジ,カスタム名詞
青木あすなろ建設,青木あすなろ建設,アオキアスナロケンセツ,カスタム名詞
青森銀行,青森銀行,アオモリギンコウ,カスタム名詞
静岡瓦斯,静岡瓦斯,シズオカガス,カスタム名詞
静岡銀行,静岡銀行,シズオカギンコウ,カスタム名詞
飛島建設,飛島建設,トビシマケンセツ,カスタム名詞
飯田産業,飯田産業,イイダサンギョウ,カスタム名詞
飯野海運,飯野海運,イイノカイウン,カスタム名詞
養命酒製造,養命酒製造,ヨウメイシュセイゾウ,カスタム名詞
駒井ハルテック,駒井ハルテック,コマイハルテック,カスタム名詞
高千穂交易,高千穂交易,タカチホコウエキ,カスタム名詞
高圧ガス工業,高圧ガス工業,コウアツガスコウギョウ,カスタム名詞
高岳製作所,高岳製作所,タカタケセイサクショ,カスタム名詞
高島,高島,タカシマ,カスタム名詞
高島屋,高島屋,タカシマヤ,カスタム名詞
高松コンストラクショングループ,高松コンストラクショングループ,タカマツコンストラクショングループ,カスタム名詞
高田機工,高田機工,タカダキコウ,カスタム名詞
高砂熱学工業,高砂熱学工業,タカサゴネツガクコウギョウ,カスタム名詞
高砂香料工業,高砂香料工業,タカサゴコウリョウコウギョウ,カスタム名詞
高速,高速,コウソク,カスタム名詞
鬼怒川ゴム工業,鬼怒川ゴム工業,キヌガワゴムコウギョウ,カスタム名詞
鳥取銀行,鳥取銀行,トットリギンコウ,カスタム名詞
鳥居薬品,鳥居薬品,トリイヤクヒン,カスタム名詞
鳥越製粉,鳥越製粉,トリゴエセイフン,カスタム名詞
鶴見製作所,鶴見製作所,ツルミセイサクショ,カスタム名詞
鹿児島銀行,鹿児島銀行,カゴシマギンコウ,カスタム名詞
鹿島建設,鹿島建設,カジマケンセツ,カスタム名詞
黒崎播磨,黒崎播磨,クロサキハリマ,カスタム名詞
黒田電気,黒田電気,クロダデンキ,カスタム名詞
